DiscordId;DiscordUser;WalletAddress;WhitelistRole;HolderScore;WhaleScore;WalletValue;NFTValue;NFTsMinted;NFTsBought;NFTsSold;NFTsFlipped;NFTsFlippedWithProfit
927851804467802183;Djomla82#9298;4LwFdbzxTy9ZLzXCLm5BArELkhzSJ5PC6aKZxF5mz5bJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
779372977485119510;Double_Zlatan#5346;HcBwYpVJbuMpDC7o2rDkQXVhwVxPccan1dFFQrxPjBkZ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
402968957516120070;!Quzi#6114;B4mW5nZMRHA4JZmE7VzurEXrg7t5xfbujRypyFHAMLLs;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
441412775051264035;LivanR24#8088;GpCcizwjBHRBxLA1PCsT12Nybt3sgaPEXg3GmD3Qp6xM;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
486940358673170452;Money.pass | Dariy#7651;3HVNLCXryYMNw8BVqUGWCbBjpn5zCSSsJ2D5b9Wbj5A2;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
341291663316221952;Go4Keni#9874;5r2mj2cABpETaTVtiiygcHvAXfafaGgaFNmcLj71qoFk;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
842772071499169873;JayWhyJY#2319;3ZRNABKcxR8TdKam7fMy71YYezQCVGXDMAzdS7vBK1Mg;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
462014066878054401;Papa Tiri#7103;AQLJRKv2azyao94cDuWW7bpUTPEmUFUSF78NEtPmAHeU;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
326293502126325760;Andrew.#1999;6h9K8LeAVpjWRXx8RFMKpp58ojCHxRMHaS76x6YoL7gQ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
831158375106347068;YurukimaruF#6679;7cDS2kK1cFkvGT5dz6CxMjhNZk8pZ7yHxrsuHjG5GoFv;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
635719817781051422;S◎LPapi#9299;HFUg3zPpDp6sSPMeQGcCyURQAaSg9daDPh6qDg1siLAv;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
903611265618935859;ValdemarU | 444DAO#7273;2afu6zgBx1GvjPViVFaL7EdNkEJoc5anUugBVX3JVxWj;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
877917257651613737;Ryc#6858;6JUNfn6CTkKQh6WHzFdXgA4tBuCypYYc3eAVtxQd3mqj;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
416272906683678733;BrassMonkey#7617;3ic4FuiLd3taNBJ9Vs77RoYXKcq8Hw2Wv9nnUSq3qRQ8;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
178229286233178112;Moo#5583;J16cg6ABDAupx9Q4N2UrREufaVaL4aM3HyCaFbRNbceL;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
925352059501441055;zazzaz#7251;FoxXCq6e46C3w2TofquKArrSWxdZF75sMq37HHpQP4Pc;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
782083461083168818;lopan#0009;EwM5KfQA7b2NiYX52v6R5tog5MFnNrbfJzzhBPQ79Jym;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
437634435098214400;!S|Sheesh|CRY|#1348;A2pxLRxJzffkhUwneJwyipKXM3XS3PXAoHMJwYA1YHUL;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
359259048001929216;DEHYDRATED WATER#2067;Du2y7ZY7uXVfzkG7LM9CZQM3Jdg9LMtvr4NGjCx1Qj5E;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
426818533394219008;whoami#7805;FVzU3PuWgqUQYBBKP6NMPVDCJPnbGTfZyZ6h69odvECv;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
942425813675024466;Mr. Man#9011;FW35LvFD1oNquBzWtSCBmyCFXoyExXj6H1ERBV7qCXrN;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
229665530724745217;Coryx#0001;7Hpv96zWKqopQVhY2mvt6WtyzkcCov3y4GjhYBw5GQqR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
883716810271232000;G I B R U T#3267;EEE8yHNCMxzEKS5HLgPNapFn1wFB9jb3vB2rnoC4qRtR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
929648843971256350;knightfighter529 | NFT - P2E#0362;5puRQTSPpQuZBBtucpj3MkyN8uPembLBEPv5Cx7jGyu7;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
415026997224538123;frankbitnolds#7531;D2mbQcASEyx6qvdtXU6d61xpEUW2GVU5q1QmJ5FrNtcG;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
910726757735346196;RyaTuch#4917;D6VP6oWEK9rRMnZqEPzM768JMGUAJm6UgWtuTdt4t7vm;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
839996477336977439;Luis_medina84#7800;7JXtPR5LKnhfwTBF3asVQ3uMEw9r8vp8zN96oMiywd3y;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
515620917775302657;pizaruu#8805;FGJBTESPW2kqbyntcHaNLdoan7akM6rYq7oDcPkPjoBw;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
917522930869628999;HatMan#0082;9Z4H3NWZFsrSi23S1GxXtodP9dDTkGD2eCpb8QbjzSub;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
812906592966148136;ashish#2272;ERLhwkoec3LWd4L1crj5baS4aX7AMSrS5PaK5oSj1i2S;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
374685461953642497;ΣŁŁΫS#1441;GBmkQP3DfnkLEavXK1eubEKotQFejHpHfC9sFMLaeea9;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
684578718395531285;amine lhd#1257;5vFwFi1zGN9XYh5X4wy49G827ZcUQ9NhcXMybJuW9y4X;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
605355294490492974;Mrleeds#9448;4r4y3SxFv7DTkeMkdEeZxnTjB7oXbFWfdFQxAo5sW9zz;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
762428761810796554;Mrkindoo#9498;4TQhngxGxvSVXHVZmfqNPrYEqpz7L6ysvo9P4giotGNa;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
819401855482069002;xiaofry#8265;6wSKhgcUqKNg9VNppDvzcoiAJ7PHDaDTeDgpjAr4avDp;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
841949700277141504;juju23#5794;FpCyRRHroKAhQfJLuhR83FX2oeBKxEwzXfbGhUZZzHeW;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
412472218463895553;afriansyah#8866;AwngwJfDvWxEzCRF2y2twQTCfzTMKDCqehRk3erG47pP;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
415544678243500033;👟McLovin | Sneaker Head#4024;7n1FtxRbEZJstPfGYizovnqHy5AwYEPM7nbVMgjjQigq;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
787124759703584808;Chalico#8621;BFcsJFWh2QTeqpoK7ZKqRNXi31GeHQSU98q2oxF7ytJv;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
276125300193230848;Spectatorr0#4513;FiTEJeAFK4kE7toN5KYdEEsDfcWLTS7vPNEyc597vd8t;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
327197061298782209;Bad_NFT#6906;6BnYcuZntgqsjLZXqGgUtSiNxZ91VEgVikeQgiT9jXmR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
481197907815432192;Mangue#4889;7sM61zZwEAqHJ7KPfa2biBP5eEvmY4NjKXCCyCz1U6WJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
844714883374514227;Ljkbio#5013;DeACivKgy19MTgcizEauZEVuxssoRVEAt7qSKxT1M37B;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
843409652472479804;CoTToN#6125;4ZJb6idSCXh5uzVwN3KFU2kR1QhJRCYZjf36VDk2Mc4x;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
810378760570404896;Loccy#4009;HDGsf7NeEC6CdNkd6rDnUAg6VXfJsL8cz7Dp4hdTUeNF;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
768904817111728168;AnAce 🔥#2822;3TepRnz8gEzDNYSz187YfbZMksdruuZ85Y7GyJMVd2dG;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
416494746366640129;M E R O O#6523;CQcQYSRoZeUuXSSxi59kzKTtdWP2Xu9dqqwyrFkz4o54;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
869555022969569370;phuongphe#3359;9Cn3JETpij2b14kfQ2fSqu4NgvgYdMC8CDAkEzJ8qAwx;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
956987298669531206;kunalrinch#2817;F3KNnxxShUWiDxnHqKG1PUW3NRk8L6KbsCNMJ6Mh9LM;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
395664116431192064;alioan#1111;8i8P54xehbXcgiVesr6kqRJrZ8Z6m5YdSxYB2y9Gm8UZ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
754322469476892693;Dxparra | BTB#1917;FaC4o6ibyhXaf5xJqhsuxVnx9LCoit4F8axX6ELuj4mR;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
958617288796430336;pugging awsome🦋ADEOLA🥶✅💙🦋💠#0411;AbyCpvbrmZpuSKHRUDu6vMJv7xvfxgSzCf9BANfNi6UQ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
903388214478376981;Twixtelle#0611;3s5YuKQY6tnc4wD7R8NwQxVXvUXbeQru91JacpkZapfk;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
853281302291021844;PinkNFTs#5377;78BxjyK3j4tDgzHqK3Zi4125DRkfCoc4xuA6kmUdxLYc;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
703363177798434897;Chicheque | DAC#5441;Aw5rJr7chifZKm6kEDvwmfyEqgeWCpThuQiZpwM7YAMd;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
416052658617712640;kevinsanri#6062;93meutd3i9thgExpm7mE7E4Jdp5QwjzzarjXRzVREeLW;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
937591817891901470;Craig B#4331;C2Cmp6dxHoY6Emv8nhYXBDMkLsNjc64uqXiPc1t8izjZ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
291629171455819777;WLCMike#2586;khbCHT6KhBXnJPtqXT6cSSAJwCoZGtPqFhVWirCpWQ8;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
685599134085939232;jasonjiants#7157;5RJENsGLKzeYgSethqDggtogByiU2bHTW86qNFw3NSHM;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
763428710103384095;Raphael0_o |TSF#6413;FHBtnSp5rpt7ms7hazqDZYPXYuUDpn4CY2k6dRcFgJRi;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
940376758887260171;Emmy630#7490;HRgkrQAFNi9aRXquRnvVM65Epx2kXqDgKMF5oaE2FqgJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
826127297022525481;osihgen#6228;CmjJ4PamZ93ckrdLaPD2ZqLNHQf6gpLPVVgoYc432Yhc;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
532478890292150272;cMc#3190;GhJ95LXVA3uKvSVv7MKwRaL6mcBTQTnmGVeauLhnzFR4;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
921133068054593556;!ClashOfShiba | DonDidi 👺#0516;DxuH6ztppuSwSzijbC2QiHaM767HPF68DQJQE3hg8YHA;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
717900349557702666;Ken Siu#4768;CArUeCY6wj9hDC1e21MEz9k7Ftk5UEVfrYnEUcj1Z5VY;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
354281441640841217;Yuujiro Hanma#7782;885TqM3d2tyxYSBrUiSJZ8VUsvWyfZKD4GgJpMBFptmN;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
363691983153135616;PemudaSadboyy#8284;CQ8W2uSHqtXK7bKZmtBpQUtLKzBTfyM7QWoP3AqVsgMX;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
935661957913145457;AlvaroSS#8453;JDUbBMiPvPpuwBhoWR2NDVVNKu71tqCGyHsa9uAYPQnu;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
299187110651625472;Recruit757#7448;2SyzMLYSfpSM3v3SfSnjk3vXESbGc2Z5KqNCJTkHH5rX;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
270567251785154560;AterEX#8538;HUN9ms9y7znoWfmW5xay291ptg5JnitjyGhHNnTpJu7v;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
523579938788605953;abhifunk#7246;69kRyLZ29PJH4qHHwckPXgmKUBRmvMGtSz8mZb59JLPP;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
928301437597925397;Vincent Swan#6587;9As5Jy7atqNRBcCSsg2d6Eq4VKmvNTYwzvT6MRmbQdTE;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
932889610487472138;STome#0625;DPZsRTTG3UJ3FUeDqkxuAqvLATJPbVgYMVTgu1ztb5dE;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
850278032638738433;G2#7148;53bM6JaWcL5yJJYvq6hEMJuap5d2FQP4S1SLCkwy24z;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
951897678080528444;DamaniGXW4#3002;EcVxdYtVoKUPMDYakaasrAUTJep9LYBz3sMX5E7r7i2Y;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
471063572567556102;j3ffer._#4443;Gos8XwBRSmb5J62YjGw75hFfcG5h79xPBKGLZc3ZDaBb;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
732779727772844046;MidasMilo.sol#8791;GLW833oBpBBVSscoSb73C9pdVaCCxtpGSKSPt1C9goLX;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
748927321246793851;Nyinyitzt#7923;9FZX9C6L7GSvsVdE2d3hrgUgTLoPV3opMbSSoGEK2yRj;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
890472312074293278;Cryptoctopus|cubeX#7344;EZfH7ZkecaKZYDhw83kTPfeo4SrYrkqAvWBifTuQ4aHP;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
891168470895558656;pselric#1437;FTFwhWCsmR5gTRaf5C5qhHfgSQcbCd4YiM563SPHA8z;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
957347826441027655;yassir#8796;2hKPfuCCeQC7jQMJjt7m7uSVFxSrYHcbWYoCMU58nAjz;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
721928856025432096;sixgod | Stella Lepus#3926;2LA3uZBh39f37sY6aTSYg6WMAPNSujsytT41c221zijL;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
811167692954140692;DCN75#0701;H58HMaHNbdWnL8CUewWJ4UZGAhac7ou3xsssZ1YbTf1T;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
569802478074200065;[TW]BamboKidz|MH#4789;BJDJcaMjQy64DSR3MkyEg3W3ebdBmVVJCHFeaRrntZug;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
909636049628708934;Madmatte#5546;CshTTcyBT8HpjEWFoDHVPoH3JmJb1ciXK3dvFsvg2TAm;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
143176687884959746;Chief_NFT#1309;3rojYjiF3mVq34vcHr4K9tpa2qNFArbJPUzURLxyUKjB;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
339076480489488384;BBJason#0733;HTcgtoX14VTm52mRgfwucP3GmUAQvU6PWfAUbnzvsL2s;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
365807432557133834;mika | Drako#9392;MpLJL1aTwMraWytuQq4pRsDFmfVJz6FG5wGLN1CjqW5;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
925294274399047680;Emi.Sol#7570;HdmEd1ipFhyZC77oDtzWfUXXEDpt1X5vboJyfuNEcXGS;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
936563258058473543;alban#0487;Hv66YJVKh4JjQcfQgxcNY8wb5WtE8CFtm7SYRhNFFrwF;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
456094226569232394;llerrorll#6303;8p5UTZbQcZAvU1b8iatuPY7x1EXyfnPH4aFn5AjHStkJ;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
803537027575447582;Egrob#4212;GnNNzEwTGJryM8wK2MzwNvcpyhdttSv4M2PsxDEt6i38;Entrepreneur WL;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted;Redacted
